target,feat1,feat3
0.28962,155.71,0.003405
0.2926,155.75,0.0033144
0.29255,155.79,0.0032079
0.28963,155.83,0.0034304
0.28971,155.88,0.0030482
0.29378,155.92,0.0029177
0.29219,155.96,0.003058
0.28879,156.0,0.0031646
0.29252,156.04,0.0032006
0.29067,156.08,0.0034219
0.29045,156.12,0.0034094
0.28953,156.17,0.0032923
0.28809,156.21,0.0032908
0.29166,156.25,0.0030753
0.29334,156.29,0.0033895
0.29164,156.33,0.0032997
0.29052,156.38,0.0030784
0.28915,156.42,0.0031021
0.28908,156.46,0.0034444
0.28837,156.5,0.003527
0.28917,156.54,0.0032991
0.29136,156.58,0.0030031
0.29322,156.62,0.0032946
0.29113,156.67,0.0029617
0.28796,156.71,0.0033563
0.29031,156.75,0.0031889
0.29131,156.79,0.0030228
0.29358,156.83,0.0033161
0.2925,156.88,0.0032192
0.29177,156.92,0.0032947
0.29036,156.96,0.0031806
0.29095,157.0,0.0034941
0.28964,157.04,0.0032002
0.28798,157.08,0.0032045
0.29061,157.12,0.0031137
0.29089,157.17,0.003248
0.28921,157.21,0.0032652
0.29013,157.25,0.0033136
0.28897,157.29,0.00303
0.2935,157.33,0.0032796
0.29047,157.38,0.0031183
0.29206,157.42,0.0031928
0.29253,157.46,0.0031412
0.29051,157.5,0.0030674
0.29305,157.54,0.0031355
0.28934,157.58,0.0033174
0.28975,157.62,0.0033814
0.29252,157.67,0.0032368
0.28913,157.71,0.0033687
0.29115,157.75,0.0034943
0.2878,157.79,0.0035309
0.28771,157.83,0.0034514
0.28893,157.88,0.0032989
0.28846,157.92,0.0030268
0.28853,157.96,0.0034621
0.29274,158.0,0.0032808
0.2888,158.04,0.0032768
0.29226,158.08,0.0034157
0.28979,158.12,0.0032263
0.29095,158.17,0.0032969
0.28843,158.21,0.0031557
0.2882,158.25,0.0035142
0.28974,158.29,0.0030859
0.29059,158.33,0.0034508
0.29058,158.38,0.0033389
0.29051,158.42,0.0031753
0.28736,158.46,0.003254
0.28807,158.5,0.0031483
0.2882,158.54,0.0033906
0.28849,158.58,0.0032342
0.28894,158.62,0.0031137
0.28707,158.67,0.0030341
0.28676,158.71,0.0031647
0.28823,158.75,0.0032643
0.28924,158.79,0.0029402
0.28689,158.83,0.0033946
0.28882,158.88,0.0032545
0.2917,158.92,0.0031918
0.28869,158.96,0.0036396
0.28983,159.0,0.0031014
0.28603,159.04,0.0032291
0.28704,159.08,0.0031481
0.28985,159.12,0.0035158
0.28859,159.17,0.0028529
0.2861,159.21,0.0034514
0.28888,159.25,0.0030774
0.28845,159.29,0.0033926
0.28757,159.33,0.0031611
0.28601,159.38,0.0032129
0.29021,159.42,0.0030944
0.28946,159.46,0.0032165
0.28698,159.5,0.0034921
0.28992,159.54,0.0031951
0.29019,159.58,0.0032914
0.28828,159.62,0.0032281
0.28566,159.67,0.0031662
0.28679,159.71,0.0031914
0.28582,159.75,0.0035098
0.2882,159.79,0.0032432
0.28901,159.83,0.0030551
0.28913,159.88,0.0033839
0.28591,159.92,0.003354
0.28537,159.96,0.003168
0.28651,160.0,0.0033035
0.28891,160.04,0.0033683
0.28917,160.08,0.003318
0.28906,160.12,0.0032914
0.28994,160.17,0.0033454
0.28984,160.21,0.0032226
0.29018,160.25,0.0031459
0.28906,160.29,0.0032186
0.28499,160.33,0.0030558
0.28565,160.38,0.0033869
0.28579,160.42,0.0031616
0.28928,160.46,0.0031202
0.28556,160.5,0.0032425
0.28565,160.54,0.003253
0.28499,160.58,0.0035585
0.2891,160.62,0.002741
0.28587,160.67,0.0033754
0.28895,160.71,0.0032712
0.28781,160.75,0.0031901
0.28485,160.79,0.0031783
0.28722,160.83,0.0032513
0.28657,160.88,0.0033231
0.28524,160.92,0.0033487
0.28614,160.96,0.0031768
0.28683,161.0,0.0033727
0.28916,161.04,0.0034069
0.28903,161.08,0.0032191
0.28723,161.12,0.0032311
0.28797,161.17,0.0033413
0.28572,161.21,0.0031692
0.2886,161.25,0.0032451
0.28571,161.29,0.0032153
0.28472,161.33,0.0034716
0.28506,161.38,0.0032106
0.28752,161.42,0.0031678
0.28865,161.46,0.0031755
0.28422,161.5,0.0035133
0.28851,161.54,0.0032401
0.28356,161.58,0.0031787
0.2868,161.62,0.0033338
0.28611,161.67,0.0032996
0.28819,161.71,0.0031907
0.28434,161.75,0.0028431
0.28303,161.79,0.0034158
0.28724,161.83,0.0032485
0.28335,161.88,0.0033941
0.28365,161.92,0.0034065
0.28402,161.96,0.0033765
0.28772,162.0,0.0031163
0.28589,162.04,0.0032951
0.2836,162.08,0.0032682
0.28315,162.12,0.0034967
0.28595,162.17,0.0033017
0.28288,162.21,0.0032271
0.2831,162.25,0.0033021
0.28407,162.29,0.0034802
0.28363,162.33,0.0032332
0.28341,162.38,0.0033262
0.28571,162.42,0.0033516
0.2876,162.46,0.00313
0.28622,162.5,0.0032009
0.2828,162.54,0.0031294
0.28565,162.58,0.0030164
0.28499,162.62,0.0034309
0.28438,162.67,0.0031856
0.2826,162.71,0.0032977
0.28271,162.75,0.0033087
0.2828,162.79,0.003046
0.2845,162.83,0.0033949
0.28496,162.88,0.003107
0.28304,162.92,0.0034117
0.28373,162.96,0.0031267
0.28481,163.0,0.0029342
0.28157,163.04,0.003346
0.28408,163.08,0.0034566
0.28213,163.12,0.0031514
0.28599,163.17,0.0030998
0.28129,163.21,0.0032841
0.28499,163.25,0.00334
0.28225,163.29,0.0030793
0.28262,163.33,0.0034781
0.2845,163.38,0.0032496
0.28223,163.42,0.0033761
0.28093,163.46,0.0033301
0.28207,163.5,0.003139
0.28085,163.54,0.0029483
0.28618,163.58,0.0033767
0.28625,163.62,0.0032272
0.28132,163.67,0.002962
0.28347,163.71,0.0031934
0.28078,163.75,0.0032526
0.28297,163.79,0.0033614
0.28034,163.83,0.0033131
0.28086,163.88,0.0032026
0.281,163.92,0.0030946
0.28255,163.96,0.003163
0.28236,164.0,0.0032102
0.28294,164.04,0.0033529
0.27941,164.08,0.0033929
0.27888,164.12,0.0033684
0.28334,164.17,0.0031833
0.27994,164.21,0.003207
0.27797,164.25,0.0030635
0.28044,164.29,0.00346
0.28121,164.33,0.0032734
0.28042,164.38,0.003571
0.27864,164.42,0.0031591
0.27806,164.46,0.0034744
0.27834,164.5,0.0030307
0.2796,164.54,0.0031951
0.28031,164.58,0.0031849
0.2753,164.62,0.0033232
0.27778,164.67,0.0035893
0.27783,164.71,0.0031977
0.27676,164.75,0.0034671
0.27856,164.79,0.0032154
0.27539,164.83,0.00322
0.27866,164.88,0.0031355
0.27412,164.92,0.0032381
0.27329,164.96,0.0031943
0.27533,165.0,0.0033592
0.27465,165.04,0.0033342
0.27439,165.08,0.0034082
0.27725,165.12,0.0034234
0.27434,165.17,0.0032568
0.27203,165.21,0.0033258
0.27417,165.25,0.0032311
0.27662,165.29,0.0034451
0.27345,165.33,0.0030772
0.27272,165.38,0.0032276
0.27401,165.42,0.0034143
0.27379,165.46,0.0033627
0.2711,165.5,0.0030328
0.27515,165.54,0.0033972
0.2708,165.58,0.0032234
0.27091,165.62,0.0030826
0.27286,165.67,0.0032668
0.27262,165.71,0.0033408
0.27076,165.75,0.0032609
0.26849,165.79,0.003228
0.26826,165.83,0.0032945
0.2693,165.88,0.0032396
0.27203,165.92,0.003446
0.26885,165.96,0.0036505
0.26777,166.0,0.0033072
0.27026,166.04,0.0028908
0.26871,166.08,0.0031289
0.26666,166.12,0.0031073
0.27163,166.17,0.0032799
0.2693,166.21,0.0032336
0.26994,166.25,0.0031745
0.26959,166.29,0.0032134
0.26945,166.33,0.0030908
0.26818,166.38,0.003349
0.26753,166.42,0.0032354
0.2654,166.46,0.0033136
0.26696,166.5,0.0032809
0.26727,166.54,0.0033662
0.26849,166.58,0.0032755
0.26419,166.62,0.0033051
0.26512,166.67,0.0032451
0.2668,166.71,0.0029698
0.26683,166.75,0.0032777
0.26595,166.79,0.0032104
0.26611,166.83,0.0033841
0.26665,166.88,0.0032772
0.26697,166.92,0.0034148
0.26661,166.96,0.0030805
0.26327,167.0,0.0034491
0.26378,167.04,0.0032286
0.26143,167.08,0.0031776
0.26562,167.12,0.003319
0.26077,167.17,0.0033196
0.26293,167.21,0.003394
0.26175,167.25,0.0034584
0.26001,167.29,0.0032998
0.26219,167.33,0.0031594
0.26191,167.38,0.0031206
0.26413,167.42,0.0033902
0.26044,167.46,0.0030935
0.26176,167.5,0.0031856
0.26037,167.54,0.0033274
0.25866,167.58,0.0031087
0.25846,167.62,0.0033467
0.25964,167.67,0.0035251
0.25931,167.71,0.003346
0.26057,167.75,0.0029908
0.2586,167.79,0.0034671
0.26184,167.83,0.0033439
0.25676,167.88,0.0032621
0.25863,167.92,0.0047098
0.26009,167.96,0.0044606
0.25621,168.0,0.0045675
0.2589,168.04,0.004777
0.25774,168.08,0.0046113
0.25896,168.12,0.0046745
0.25611,168.17,0.0045095
0.25482,168.21,0.0046646
0.257,168.25,0.0053753
0.25812,168.29,0.0054891
0.25529,168.33,0.0053592
0.25373,168.38,0.0055519
0.25811,168.42,0.0054676
0.2573,168.46,0.0055488
0.25621,168.5,0.0055597
0.25744,168.54,0.005383
0.25671,168.58,0.0054489
0.25615,168.62,0.0055936
0.25373,168.67,0.0056531
0.25348,168.71,0.0055141
0.25194,168.75,0.0055282
0.25414,168.79,0.0054972
0.25258,168.83,0.0054479
0.2533,168.88,0.005324
0.25538,168.92,0.005566
0.25059,168.96,0.0055117
0.25291,169.0,0.0061886
0.25084,169.04,0.0062479
0.25188,169.08,0.0061697
0.24983,169.12,0.0063027
0.25096,169.17,0.0062806
0.25131,169.21,0.0060155
0.25335,169.25,0.0061571
0.25241,169.29,0.0060492
0.25052,169.33,0.0061637
0.24884,169.38,0.0060294
0.25247,169.42,0.0061399
0.24962,169.46,0.0060909
0.2509,169.5,0.0060612
0.24946,169.54,0.0061474
0.25093,169.58,0.006144
0.25034,169.62,0.0060888
0.25126,169.67,0.0061373
0.24841,169.71,0.0061198
0.24989,169.75,0.0060224
0.24714,169.79,0.0053163
0.2459,169.83,0.0055334
0.24782,169.88,0.0053181
0.2496,169.92,0.0056015
0.2487,169.96,0.0054654
0.24813,170.0,0.0056451
0.24892,170.04,0.0055076
0.2454,170.08,0.005418
0.24551,170.12,0.0056182
0.24942,170.17,0.0054802
0.24866,170.21,0.0055731
0.24948,170.25,0.005567
0.24553,170.29,0.0055102
0.24495,170.33,0.005476
0.24585,170.38,0.0056238
0.24724,170.42,0.0055152
0.24674,170.46,0.005524
0.24753,170.5,0.0055289
0.24773,170.54,0.0054255
0.249,170.58,0.00555
0.24553,170.62,0.0055507
0.24543,170.67,0.0055219
0.24636,170.71,0.0055598
0.24591,170.75,0.0056144
0.24836,170.79,0.0054405
0.24735,170.83,0.005611
0.24944,170.88,0.0055849
0.24581,170.92,0.0053453
0.24501,170.96,0.005549
0.24661,171.0,0.005482
0.24642,171.04,0.0055397
0.24525,171.08,0.0054273
0.24545,171.12,0.0054156
0.2461,171.17,0.0055153
0.24679,171.21,0.0055859
0.24889,171.25,0.005516
0.24628,171.29,0.0055483
0.24468,171.33,0.0055806
0.2476,171.38,0.0055231
0.24662,171.42,0.0054559
0.24505,171.46,0.0055361
0.24835,171.5,0.0055188
0.2469,171.54,0.0054785
0.24838,171.58,0.0055923
0.2455,171.62,0.0055823
0.24685,171.67,0.0055147
0.24563,171.71,0.005549
0.24572,171.75,0.0055776
0.24658,171.79,0.0055283
0.24475,171.83,0.0054844
0.24625,171.88,0.0054908
0.24835,171.92,0.0054064
0.24535,171.96,0.0054764
0.24859,172.0,0.0055965
0.249,172.04,0.0054987
0.24473,172.08,0.0056067
0.24514,172.12,0.0054465
0.24655,172.17,0.0056412
0.24823,172.21,0.0056061
0.24714,172.25,0.0054879
0.24861,172.29,0.005577
0.24698,172.33,0.0055267
0.24887,172.38,0.0054369
0.24718,172.42,0.005558
0.24736,172.46,0.0054922
0.2456,172.5,0.0054849
0.24585,172.54,0.0055345
0.24806,172.58,0.0054185
0.24782,172.62,0.0054672
0.24612,172.67,0.0055901
0.24804,172.71,0.0054479
0.24736,172.75,0.0055302
0.24823,172.79,0.0055035
0.2494,172.83,0.0055579
0.24606,172.88,0.0054091
0.2478,172.92,0.005556
0.24945,172.96,0.0056081
0.2463,173.0,0.0055406
0.24922,173.04,0.0055154
0.24933,173.08,0.0055232
0.24723,173.12,0.0056446
0.24607,173.17,0.0054845
0.24635,173.21,0.0055441
0.24574,173.25,0.0054176
0.24717,173.29,0.005517
0.24685,173.33,0.0055309
0.24548,173.38,0.0055097
0.24604,173.42,0.0056072
0.24692,173.46,0.0055776
0.24467,173.5,0.0054406
0.24744,173.54,0.0056605
0.24637,173.58,0.0053337
0.24578,173.62,0.0055336
0.24917,173.67,0.0054455
0.24865,173.71,0.005536
0.24693,173.75,0.0054684
0.24627,173.79,0.0055313
0.24688,173.83,0.0055102
0.24928,173.88,0.0054859
0.24879,173.92,0.0055726
0.2486,173.96,0.0055808
0.24566,174.0,0.0054871
0.24533,174.04,0.0055308
0.24906,174.08,0.0054936
0.24549,174.12,0.0054662
0.24658,174.17,0.0055516
0.24857,174.21,0.0054421
0.24854,174.25,0.0055346
0.2462,174.29,0.005514
0.24745,174.33,0.0056312
0.24763,174.38,0.0054841
0.24747,174.42,0.0055818
0.24791,174.46,0.0054987
0.24599,174.5,0.0055776
0.24733,174.54,0.0053534
0.24818,174.58,0.0056184
0.24824,174.62,0.0055638
0.24921,174.67,0.0055294
0.24634,174.71,0.0054707
0.2458,174.75,0.0055607
0.24781,174.79,0.0054179
0.24536,174.83,0.0055665
0.24937,174.88,0.0055293
0.24951,174.92,0.0055797
0.24466,174.96,0.005552
0.24872,175.0,0.0055146
0.24591,175.04,0.0054621
0.24502,175.08,0.0055835
0.24916,175.12,0.0054621
0.24524,175.17,0.005563
0.24661,175.21,0.0054336
0.24707,175.25,0.0055556
0.24864,175.29,0.0054291
0.24672,175.33,0.0056066
0.24523,175.38,0.0054906
0.24744,175.42,0.0053285
0.24836,175.46,0.0056242
0.24611,175.5,0.0055676
0.24823,175.54,0.0055325
0.24696,175.58,0.0055379
0.24483,175.62,0.0055612
0.2484,175.67,0.0055019
0.24606,175.71,0.0055517
0.24799,175.75,0.0054993
0.24903,175.79,0.0054772
0.24483,175.83,0.0055842
0.24784,175.88,0.0056038
0.24699,175.92,0.0055338
0.24902,175.96,0.005588
0.24902,176.0,0.0055004
0.24882,176.04,0.0055303
0.24854,176.08,0.0054604
0.24949,176.12,0.0055818
0.24903,176.17,0.0055049
0.24614,176.21,0.0056268
0.24786,176.25,0.0055521
0.24769,176.29,0.0055497
0.24491,176.33,0.0055555
0.24922,176.38,0.0056581
0.24613,176.42,0.0055278
0.24621,176.46,0.0055132
0.24792,176.5,0.005563
0.24804,176.54,0.0054996
0.24701,176.58,0.00549
0.24556,176.62,0.0055665
0.24467,176.67,0.0055601
0.24848,176.71,0.0054735
0.24585,176.75,0.0054892
0.24536,176.79,0.005558
0.24533,176.83,0.0055535
0.2484,176.88,0.0054678
0.24872,176.92,0.0054921
0.24664,176.96,0.0056035
0.24783,177.0,0.0055998
0.24702,177.04,0.0055937
0.24591,177.08,0.0054859
0.24475,177.12,0.0055269
0.24774,177.17,0.0054854
0.24562,177.21,0.0055354
0.24639,177.25,0.00556
0.24925,177.29,0.0055288
0.24829,177.33,0.0055746
0.24876,177.38,0.0054816
0.24608,177.42,0.0054828
0.24647,177.46,0.0055505
0.24897,177.5,0.0055127
0.24907,177.54,0.0054657
0.24497,177.58,0.0055386
0.24553,177.62,0.005541
0.24507,177.67,0.0055067
0.24482,177.71,0.0054548
0.24741,177.75,0.0055597
0.24672,177.79,0.0056053
0.24851,177.83,0.0054842
0.24512,177.88,0.0053925
0.24531,177.92,0.0054717
0.24508,177.96,0.0055459
0.24803,178.0,0.0055756
0.24473,178.04,0.0054078
0.24842,178.08,0.0055386
0.2448,178.12,0.0054986
0.2482,178.17,0.0055579
0.24702,178.21,0.0055513
0.24849,178.25,0.0055086
0.24638,178.29,0.0055086
0.24536,178.33,0.0055402
0.246,178.38,0.0055684
0.2475,178.42,0.0055563
0.24763,178.46,0.0054573
0.24889,178.5,0.0056196
0.24904,178.54,0.0054787
0.24806,178.58,0.0055569
0.24827,178.62,0.005419
0.24809,178.67,0.0055353
0.24787,178.71,0.0033687
0.24846,178.75,2.9507e-05
0.24863,178.79,2.5076e-05
0.24505,178.83,2.5181e-05
0.24512,178.88,2.5417e-05
0.24503,178.92,2.4553e-05
0.24855,178.96,2.4102e-05
0.24748,179.0,0.0066218
0.24499,179.04,0.0065342
0.24923,179.08,0.0066994
0.24615,179.12,0.0064282
0.24836,179.17,0.0064537
0.24924,179.21,0.0065
0.24929,179.25,0.00657
0.24614,179.29,0.0064778
0.24624,179.33,0.0063918
0.2462,179.38,0.0065405
0.24672,179.42,0.0063627
0.24695,179.46,0.0066284
0.24959,179.5,0.0064192
0.24598,179.54,0.0064453
0.24496,179.58,0.0064296
0.24899,179.62,0.0065645
0.24767,179.67,0.0066413
0.24579,179.71,0.006744
0.24482,179.75,0.0067137
0.2481,179.79,0.0062921
0.2463,179.83,0.0063758
0.24492,179.88,0.0084545
0.24766,179.92,0.0071931
0.24558,179.96,0.0071311
0.2459,180.0,0.0071355
0.24919,180.04,0.0072252
0.24518,180.08,0.0072681
0.24882,180.12,0.0072464
0.24756,180.17,0.007188
0.24493,180.21,0.0072431
0.24497,180.25,0.007223
0.24938,180.29,0.0073037
0.24779,180.33,0.0070833
0.24729,180.38,0.0071701
0.24495,180.42,0.0071063
0.24662,180.46,0.0071116
0.24801,180.5,0.007205
0.24507,180.54,0.0072138
0.24667,180.58,0.0071638
0.24673,180.62,0.0070908
0.2471,180.67,0.007504
0.24781,180.71,0.0069127
0.24798,180.75,0.0072248
0.24602,180.79,0.0070447
0.24732,180.83,0.0071913
0.24489,180.88,0.0070576
0.24594,180.92,0.0071008
0.24771,180.96,0.0070623
0.24599,181.0,0.0069784
0.24684,181.04,0.007375
0.24623,181.08,0.0071679
0.24665,181.12,0.0070989
0.24543,181.17,0.007127
0.24525,181.21,0.0072591
0.24619,181.25,0.0071443
0.24508,181.29,0.0071885
0.2492,181.33,0.0071218
0.24517,181.38,0.0071521
0.24956,181.42,0.0071976
0.24628,181.46,0.0072195
0.248,181.5,0.0070637
0.24487,181.54,0.0070621
0.2486,181.58,0.007145
0.24704,181.62,0.0072456
0.24736,181.67,0.0071728
0.2478,181.71,0.0071372
0.24612,181.75,0.0072277
0.24909,181.79,0.0071959
0.24873,181.83,0.0072034
0.24551,181.88,0.0071269
0.24889,181.92,0.0072284
0.24792,181.96,0.0071867
0.24869,182.0,0.0071308
0.24572,182.04,0.0071131
0.24788,182.08,0.007109
0.24884,182.12,0.007114
0.24661,182.17,0.0072401
0.24829,182.21,0.0072265
0.24498,182.25,0.007527
0.24596,182.29,0.0071404
0.24911,182.33,0.0071441
0.24647,182.38,0.0071208
0.24723,182.42,0.0071606
0.24501,182.46,0.0071947
0.24858,182.5,0.0071682
0.24837,182.54,0.0071887
0.24928,182.58,0.0071343
0.24758,182.62,0.0071116
0.24688,182.67,0.0072169
0.24713,182.71,0.0071608
0.24809,182.75,0.0071739
0.2476,182.79,0.0071968
0.24524,182.83,0.0071412
0.2467,182.88,0.007158
0.24566,182.92,0.0071419
0.24732,182.96,0.0071505
0.24492,183.0,0.0071273
0.24654,183.04,0.0071886
0.24827,183.08,0.007226
0.2489,183.12,0.0071166
0.24769,183.17,0.0072072
0.24617,183.21,0.0070454
0.24737,183.25,0.007234
0.24906,183.29,0.007279
0.24814,183.33,0.0071444
0.24622,183.38,0.0070488
0.24946,183.42,0.0070595
0.24904,183.46,0.0096141
0.24661,183.5,0.0097052
0.24717,183.54,0.010046
0.24796,183.58,0.0096281
0.24929,183.62,0.0099889
0.24854,183.67,0.0093552
0.24606,183.71,0.0098571
0.24617,183.75,0.0096959
0.24926,183.79,0.0096398
0.24466,183.83,0.0032222
0.24857,183.88,0.0034791
0.24618,183.92,0.0033422
0.24605,183.96,0.0030956
0.24857,184.0,0.0032208
0.24552,184.04,0.0032584
0.24779,184.08,0.0049828
0.24848,184.12,0.0048139
0.24948,184.17,0.0049114
0.24499,184.21,0.0048353
0.24895,184.25,0.004901
0.24628,184.29,0.0048916
0.24576,184.33,0.0047846
0.24756,184.38,0.0049763
0.24643,184.42,0.0048911
0.24491,184.46,0.0049103
0.24704,184.5,0.0046986
0.2465,184.54,0.0048739
0.24696,184.58,0.0047996
0.24582,184.62,0.0049023
0.24561,184.67,0.0048464
0.24722,184.71,0.0048352
0.24656,184.75,0.00484
0.24563,184.79,0.0048085
0.24642,184.83,0.0048668
0.24931,184.88,0.0017616
0.24703,184.92,0.001642
0.24601,184.96,0.0022501
0.245,185.0,0.0020925
0.24721,185.04,0.0035722
0.24511,185.08,0.0027882
0.2448,185.12,0.0030114
0.24905,185.17,0.0025044
0.245,185.21,0.0036486
0.24946,185.25,0.0026532
0.24699,185.29,0.0034699
0.2449,185.33,0.0032729
0.24476,185.38,0.0031601
0.24584,185.42,0.0031417
0.24604,185.46,0.0033582
0.24879,185.5,0.0032999
0.24655,185.54,0.0034337
0.24802,185.58,0.0033426
0.24769,185.62,0.0032116
0.2491,185.67,0.0032544
0.24894,185.71,0.0031541
0.24665,185.75,0.0033217
0.24933,185.79,0.0035424
0.2459,185.83,0.0034144
0.24735,185.88,0.0031422
0.24774,185.92,0.0032823
0.24851,185.96,0.0033581
0.24576,186.0,0.0030541
0.24934,186.04,0.0027342
0.24729,186.08,0.0032888
0.24928,186.12,0.0036797
0.24754,186.17,0.0029604
0.24937,186.21,0.0051157
0.24546,186.25,0.0065157
0.24919,186.29,0.0046839
0.24513,186.33,0.0045157
0.24488,186.38,0.0053226
0.24576,186.42,0.005257
0.24489,186.46,0.0051286
0.24786,186.5,0.0058832
0.24937,186.54,0.0062955
0.24735,186.58,0.0058808
0.24828,186.62,0.005917
0.2468,186.67,0.005609
0.24692,186.71,0.0058812
0.24801,186.75,0.0060145
0.24764,186.79,0.0058203
0.24486,186.83,0.0056627
0.24521,186.88,0.0059263
0.24942,186.92,0.0056731
0.24934,186.96,0.0060517
0.24948,187.0,0.0058193
0.24925,187.04,0.0057645
0.24517,187.08,0.0058835
0.24511,187.12,0.0056736
0.24546,187.17,0.0060681
0.24839,187.21,0.0059856
0.24519,187.25,0.0058582
0.24822,187.29,0.0059484
0.24652,187.33,0.0058772
0.24929,187.38,0.0057987
0.24774,187.42,0.0054484
0.24849,187.46,0.005861
0.24577,187.5,0.0058502
0.24859,187.54,0.0059871
0.24603,187.58,0.0057971
0.24502,187.62,0.0074559
0.247,187.67,0.0074283
0.24574,187.71,0.00744
0.24879,187.75,0.0074838
0.24916,187.79,0.0089957
0.24901,187.83,0.0091669
0.24512,187.88,0.0089688
0.24957,187.92,0.0094292
0.24475,187.96,0.009053
0.24761,188.0,0.0088241
0.24745,188.04,0.0091315
0.24525,188.08,0.0091307
0.24667,188.12,0.0091744
0.24688,188.17,0.0093571
0.24787,188.21,0.0088624
0.24683,188.25,0.0090369
0.24684,188.29,0.0093101
0.24951,188.33,0.0091129
0.248,188.38,0.009039
0.24788,188.42,0.0091246
0.24671,188.46,0.0090669
0.24899,188.5,0.0089859
0.24638,188.54,0.009215
0.24758,188.58,0.0090607
0.24522,188.62,0.0090246
0.24511,188.67,0.0090338
0.24886,188.71,0.0090075
0.24706,188.75,0.0091417
0.24523,188.79,0.0091136
0.24782,188.83,0.0091473
0.24844,188.88,0.0092986
0.24893,188.92,0.0090995
0.24629,188.96,0.0091407
0.24637,189.0,0.0086667
0.24686,189.04,0.0089392
0.24671,189.08,0.0089803
0.24761,189.12,0.0090266
0.24738,189.17,0.0089606
0.24758,189.21,0.0091472
0.24596,189.25,0.0089702
0.24765,189.29,0.0090805
0.24569,189.33,0.0091439
0.24942,189.38,0.0088868
0.24585,189.42,0.0091199
0.24745,189.46,0.0089908
0.24525,189.5,0.0091405
0.24872,189.54,0.009247
0.24864,189.58,0.0088347
0.24804,189.62,0.0089288
0.2462,189.67,0.0093084
0.24623,189.71,0.0088619
0.24605,189.75,0.0092567
0.24475,189.79,0.0092766
0.24947,189.83,0.0088971
0.24628,189.88,0.0091419
0.247,189.92,0.0091648
0.24614,189.96,0.0092226
0.2473,190.0,0.0093355
0.24567,190.04,0.0090586
0.24792,190.08,0.0092302
0.24627,190.12,0.0090531
0.24773,190.17,0.009402
0.24946,190.21,0.0088741
0.2476,190.25,0.0090816
0.2483,190.29,0.0092751
0.24667,190.33,0.0092063
0.24488,190.38,0.0088988
0.24714,190.42,0.0091906
0.24878,190.46,0.0092889
0.24519,190.5,0.0092024
0.2455,190.54,0.0090772
0.24669,190.58,0.0098599
0.24709,190.62,0.0099206
0.24891,190.67,0.0098467
0.24887,190.71,0.0091551
0.24852,190.75,0.0088474
0.24772,190.79,0.0091426
0.24917,190.83,0.0091834
0.24497,190.88,0.009398
0.24816,190.92,0.0089967
0.24831,190.96,0.0093052
0.2465,191.0,0.0090948
0.24592,191.04,0.0091175
0.24728,191.08,0.0089609
0.24845,191.12,0.0093068
0.24957,191.17,0.0088756
0.24572,191.21,0.0088106
0.24926,191.25,0.0090408
0.24898,191.29,0.0087383
0.24828,191.33,0.009131
0.2456,191.38,0.0091964
0.24948,191.42,0.0088646
0.24724,191.46,0.0094178
0.24865,191.5,0.0090467
0.24889,191.54,0.0090478
0.24686,191.58,0.0090377
0.2468,191.62,0.0090351
0.24585,191.67,0.009173
0.24803,191.71,0.0090724
0.24656,191.75,0.009153
0.24949,191.79,0.0091289
0.24945,191.83,0.0091765
0.24552,191.88,0.0089982
0.24822,191.92,0.0092023
0.24821,191.96,0.0090643
0.24757,192.0,0.0090779
0.24672,192.04,0.0091083
0.24628,192.08,0.0091517
0.24678,192.12,0.0091335
0.24858,192.17,0.009127
0.24793,192.21,0.0090632
0.24866,192.25,0.0090558
0.24629,192.29,0.0090479
0.2465,192.33,0.0091659
0.24505,192.38,0.0091416
0.24512,192.42,0.0090807
0.24897,192.46,0.0091679
0.2454,192.5,0.0090327
0.24778,192.54,0.0090975
0.24871,192.58,0.0089982
0.24678,192.62,0.0088802
0.24487,192.67,0.0090526
0.24692,192.71,0.009027
0.24928,192.75,0.0090444
0.24499,192.79,0.0091569
0.24762,192.83,0.0091575
0.24647,192.88,0.0090033
0.24857,192.92,0.0090578
0.24539,192.96,0.009184
0.24715,193.0,0.0090466
0.24657,193.04,0.0090566
0.24574,193.08,0.009002
0.24653,193.12,0.009146
0.24654,193.17,0.009081
0.24559,193.21,0.0090623
0.24609,193.25,0.0091375
0.24573,193.29,0.009066
0.24566,193.33,0.0091596
0.24752,193.38,0.0091692
0.24864,193.42,0.0090828
0.24572,193.46,0.0090644
0.24711,193.5,0.0090973
0.24595,193.54,0.0090149
0.24804,193.58,0.0090756
0.24734,193.62,0.0091808
0.24689,193.67,0.0091999
0.24504,193.71,0.0090594
0.24554,193.75,0.0091759
0.24536,193.79,0.0091891
0.24922,193.83,0.009081
0.24834,193.88,0.0090771
0.2486,193.92,0.0092156
0.24639,193.96,0.0090498
0.24794,194.0,0.009065
0.24694,194.04,0.0091798
0.2477,194.08,0.0090193
0.24491,194.12,0.0090239
0.24482,194.17,0.0090873
0.24721,194.21,0.0091739
0.24557,194.25,0.0091532
0.24932,194.29,0.00911
0.24584,194.33,0.0091264
0.24876,194.38,0.0091059
0.24762,194.42,0.0092061
0.24516,194.46,0.0091191
0.24719,194.5,0.0091408
0.24863,194.54,0.009093
0.24812,194.58,0.0090565
0.24842,194.62,0.009065
0.24716,194.67,0.0091044
0.24552,194.71,0.0091558
0.24948,194.75,0.0090667
0.24736,194.79,0.0090362
